DOI,title,keywords,abstract,authors,dataLink,year,Id,dataDirectory
https://doi.pangaea.de/10.1594/PANGAEA.925216,Seawater carbonate chemistry and reef fish metabolic performance,"['Acanthochromis polyacanthus', 'Animalia', 'Chordata', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'Nekton', 'Other', 'Pelagos', 'Respiration', 'Single species', 'South Pacific', 'Temperature', 'Tropical']","Elevated CO2 levels have been shown to affect metabolic performance in some coral reef fishes. However, all studies to date have employed stable elevated CO2 levels, whereas reef habitats can experience substantial diel fluctuations in pCO2 ranging from +-50 to 600 μatm around the mean, fluctuations that are predicted to increase in magnitude by the end of the century. Additionally, past studies have often investigated the effect of elevated CO2 in isolation, despite the fact that ocean temperatures will increase in tandem with CO2 levels. Here, we tested the effects of stable (1000 μatm) versus diel-cycling (1000 +- 500 μatm) elevated CO2 conditions and elevated temperature (+2 °C) on metabolic traits of juvenile spiny damselfish, Acanthochromis polyacanthus. Resting oxygen uptake rates (ṀO2) were higher in fish exposed to stable elevated CO2 conditions when compared to fish from stable control conditions, but were restored to control levels under diel CO2 fluctuations. However, the benefits of diel CO2 fluctuations were diminished at elevated temperature. Factorial aerobic scope showed a similar pattern, but neither maximal ṀO2 nor absolute aerobic scope was affected by CO2 or temperature. Our results suggest that diel CO2 cycles can ameliorate the increased metabolic cost associated with elevated CO2, but elevated temperature diminishes the benefits of diel CO2 cycles. Thus, previous studies may have misestimated the effect of ocean acidification on the metabolic performance of reef fishes by not accounting for environmental CO2 fluctuations. Our findings provide novel insights into the interacting effects of diel CO2 fluctuations and temperature on the metabolic performance of reef fishes.","['Laubenstein, Taryn D', 'Jarrold, Michael', 'Rummer, Jodie L', 'Munday, Philip L']",https://doi.pangaea.de/10.1594/PANGAEA.925216?format=textfile,2020,PANGAEA.925216,Laubenstein_2020_925216
https://doi.pangaea.de/10.1594/PANGAEA.859317,9-28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse(Ctenolabrus rupestris),"['Animalia', 'Behaviour', 'Chordata', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Ctenolabrus rupestris', 'Laboratory experiment', 'Nekton', 'North Atlantic', 'Pelagos', 'Single species', 'Temperate']","Most studies on the impact of near-future levels of carbon dioxide on fish behaviour report behavioural alterations, wherefore abnormal behaviour has been suggested to be a potential consequence of future ocean acidification and therefore a threat to ocean ecosystems. However, an increasing number of studies show tolerance of fish to increased levels of carbon dioxide. This variation among studies in susceptibility highlights the importance of continued investigation of the possible effects of elevated pCO2. Here, we investigated the impacts of increased levels of carbon dioxide on behaviour using the goldsinny wrasse (Ctenolabrus rupestris), which is a common species in European coastal waters and widely used as cleaner fish to control sea lice infestation in commercial fish farming in Europe. The wrasses were exposed to control water conditions (370 µatm) or elevated pCO2 (995 µatm) for 1 month, during which time behavioural trials were performed. We investigated the possible effects of CO2 on behavioural lateralization, swimming activity, and prey and predator olfactory preferences, all behaviours where disturbances have previously been reported in other fish species after exposure to elevated CO2. Interestingly, we failed to detect effects of carbon dioxide for most behaviours investigated, excluding predator olfactory cue avoidance, where control fish initially avoided predator cue while the high CO2 group was indifferent. The present study therefore shows behavioural tolerance to increased levels of carbon dioxide in the goldsinny wrasse. We also highlight that individual fish can show disturbance in specific behaviours while being apparently unaffected by elevated pCO2 in other behavioural tests. However, using experiments with exposure times measured in weeks to predict possible effects of long-term drivers, such as ocean acidification, has limitations, and the behavioural effects from elevated pCO2 in this experiment cannot be viewed as proof that these fish would show the same reaction after decades of evolution.","['Sundin, Josefin', 'Jutfelt, Fredrik']",https://doi.pangaea.de/10.1594/PANGAEA.859317?format=textfile,2016,PANGAEA.859317,Sundin_2016_859317
https://doi.pangaea.de/10.1594/PANGAEA.902985,"Seawater carbonate chemistry and growth, physiological performance of the Manila clam Ruditapes philippinarum","['Animalia', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Mollusca', 'North Pacific', 'Other studied parameter or process', 'Respiration', 'Ruditapes philippinarum', 'Single species', 'Temperate']","Ocean acidification may interfere with the calcifying physiology of marine bivalves. Therefore, understanding their capacity for acclimation and adaption to low pH over multiple generations is crucial to make predictions about the fate of this economically and ecologically important fauna in an acidifying ocean. Transgenerational exposure to an acidification scenario projected by the end of the century (i.e., pH 7.7) has been shown to confer resilience to juvenile offspring of the Manila clam, Ruditapes philippinarum. However, whether, and to what extent, this resilience can persist into adulthood are unknown and the mechanisms driving transgenerational acclimation remain poorly understood. The present study takes observations of Manila clam juveniles further into the adult stage and observes similar transgenerational responses. Under acidified conditions, clams originating from parents reproductively exposed to the same level of low pH show a significantly faster shell growth rate, a higher condition index and a lower standard metabolic rate than those without prior history of transgenerational acclimation. Further analyses of stable carbon isotopic signatures in dissolved inorganic carbon of seawater, individual soft tissues and shells reveal that up to 61% of shell carbonate comes from metabolic carbon, suggesting that transgenerationally acclimated clams may preferentially extract internal metabolic carbon rather than transport external seawater inorganic carbon to build shells, the latter known to be energetically expensive. While a large metabolic carbon contribution (45%) is seen in non-acclimated clams, a significant reduction in the rate of shell growth indicates it might occur at the expense of other calcification-relevant processes. It therefore seems plausible that, following transgenerational acclimation, R. philippinarum can implement a less costly and more efficient energy-utilizing strategy to mitigate the impact of seawater acidification. Collectively, our findings indicate that marine bivalves are more resilient to ocean acidification projected for the end of the century than previously thought.","['Zhao, Liqiang', 'Yang, Feng', 'Milano, Stefania', 'Han, Tiankun', 'Walliser, Eric Otto', 'Schöne, Bernd R']",https://doi.pangaea.de/10.1594/PANGAEA.902985?format=textfile,2018,PANGAEA.902985,Zhao_2018_902985
https://doi.pangaea.de/10.1594/PANGAEA.846878,Effect of simulated ocean acidification on the acute toxicity of Cu and Cd to Tigriopus japonicus,"['Animalia', 'Arthropoda', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Inorganic toxins', 'Laboratory experiment', 'Mortality/Survival', 'North Pacific', 'Pelagos', 'Single species', 'Temperate', 'Tigriopus japonicus', 'Zooplankton']","Heavy metals pollution in marine environments has caused great damage to marine biological and ecological systems. Heavy metals accumulate in marine creatures, after which they are delivered to higher trophic levels of marine organisms through the marine food chain, which causes serious harm to marine biological systems and human health. Additionally, excess carbon dioxide in the atmosphere has caused ocean acidification. Indeed, about one third of the CO2 released into the atmosphere by anthropogenic activities since the beginning of the industrial revolution has been absorbed by the world's oceans, which play a key role in moderating climate change. Modeling has shown that, if current trends in CO2 emissions continue, the average pH of the ocean will reach 7.8 by the end of this century, corresponding to 0.5 units below the pre-industrial level, or a three-fold increase in H+ concentration. The ocean pH has not been at this level for several millions of years. Additionally, these changes are occurring at speeds 100 times greater than ever previously observed. As a result, several marine species, communities and ecosystems might not have time to acclimate or adapt to these fast changes in ocean chemistry. In addition, decreasing ocean pH has the potential to seriously affect the growth, development and reproduction reproductive processes of marine organisms, as well as threaten normal development of the marine ecosystem. Copepods are an important part of the meiofauna that play an important role in the marine ecosystem. Pollution of the marine environment can influence their growth and development, as well as the ecological processes they are involved in. Accordingly, there is important scientific value to investigation of the response of copepods to ocean acidification and heavy metals pollution. In the present study, we evaluated the effects of simulated future ocean acidification and the toxicological interaction between ocean acidity and heavy metals of Cu and Cd on T. japonicus. To accomplish this, harpacticoids were exposed to Cu and Cd concentration gradient seawater that had been equilibrated with CO2 and air to reach pH 8.0, 7.7, 7.3 and 6.5 for 96 h. Survival was not significantly suppressed under single sea water acidification, and the final survival rates were greater than 93% in both the experimental groups and the controls. The toxicity of Cu to T. japonicus was significantly affected by sea water acidification, with the 96h LC50 decreasing by nearly threefold from 1.98 to 0.64 mg/L with decreasing pH. The 96 h LC50 of Cd decreased with decreasing pH, but there was no significant difference in mortality among pH treatments. The results of the present study demonstrated that the predicted future ocean acidification has the potential to negatively affect survival of T. japonicus by exacerbating the toxicity of Cu. The calculated safe concentrations of Cu were 11.9 (pH 7.7) and 10.5 (pH 7.3) µg/L, which were below the class I value and very close to the class II level of the China National Quality Standard for Sea Water. Overall, these results indicate that the Chinese coastal sea will face a","['Wei, Xiaohui', 'Mu, Fanghong', 'Sun, Yantao', 'Cao, Zhiquan']",https://doi.pangaea.de/10.1594/PANGAEA.846878?format=textfile,2014,PANGAEA.846878,Wei_2014_846878
https://doi.pangaea.de/10.1594/PANGAEA.919773,"Seawater carbonate chemistry and particulate inorganic carbon, particulate organic carbon production, and growth rates of Scyphosphaera apsteinii","['Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Chromista', 'Growth/Morphology', 'Haptophyta', 'Laboratory experiment', 'Laboratory strains', 'Light', 'Not applicable', 'Phytoplankton', 'Primary production/Photosynthesis', 'Scyphosphaera apsteinii', 'Single species']","Coccolithophores are unicellular marine phytoplankton and important contributors to global carbon cycling. Most work on coccolithophore sensitivity to climate change has been on the small, abundant bloom-forming species Emiliania huxleyi and Gephyrocapsa oceanica. However, large coccolithophore species can be major contributors to coccolithophore community production even in low abundances. Here we fit an analytical equation, accounting for simultaneous changes in CO2 and light intensity, to rates of photosynthesis, calcification and growth in Scyphosphaera apsteinii. Comparison of responses to G. oceanica and E. huxleyi revealed S. apsteinii is a low-light adapted species and, in contrast, becomes more sensitive to changing environmental conditions when exposed to unfavourable CO2 or light. Additionally, all three species decreased their light requirement for optimal growth as CO2 levels increased. Our analysis suggests that this is driven by a drop in maximum rates and, in G. oceanica, increased substrate uptake efficiency. Increasing light intensity resulted in a higher proportion of muroliths (plate-shaped) to lopadoliths (vase shaped) and liths became richer in calcium carbonate as calcification rates increased. Light and CO2 driven changes in response sensitivity and maximum rates are likely to considerably alter coccolithophore community structure and productivity under future climate conditions.","['Gafar, Natasha A', 'Eyre, Bradley D', 'Schulz, Kai Georg']",https://doi.pangaea.de/10.1594/PANGAEA.919773?format=textfile,2019,PANGAEA.919773,Gafar_2019_919773
https://doi.pangaea.de/10.1594/PANGAEA.939041,"Seawater carbonate chemistry and physiology of reef-building corals (Siderastrea siderea, Pseudodiploria strigosa)","['Animalia', 'Benthic animals', 'Benthos', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'North Atlantic', 'Other studied parameter or process', 'Primary production/Photosynthesis', 'Pseudodiploria strigosa', 'Siderastrea siderea', 'Single species', 'Temperature', 'Tropical']","Global change, including rising temperatures and acidification, threatens corals globally. Although bleaching events reveal fine-scale patterns of resilience, traits enabling persistence under global change remain elusive. We conducted a 95-d controlled-laboratory experiment investigating how duration of exposure to warming (28, 31°C), acidification (pCO2  343 [present day], 663 [end of century], 3109 [extreme] μatm), and their combination influences physiology of reef-building corals (Siderastrea siderea, Pseudodiploria strigosa) from two reef zones on the Belize Mesoamerican Barrier Reef System. Every 30 d, net calcification rate, host protein and carbohydrate, chlorophyll a, and symbiont density were quantified for the same coral individual to characterize acclimation potential under global change. Coral physiologies of the two species were differentially affected by stressors and exposure duration was found to modulate these responses. Siderastrea siderea exhibited resistance to end of century pCO2 and temperature stress, but calcification was negatively affected by extreme pCO2. However, S. siderea calcification rates remained positive after 95 d of extreme pCO2 conditions, suggesting acclimation. In contrast, P. strigosa was more negatively influenced by elevated temperatures, which reduced most physiological parameters. An exception was nearshore P. strigosa, which maintained calcification rates under elevated temperature, suggesting local adaptation to the warmer environment of their natal reef zone. This work highlights how tracking coral physiology across various exposure durations can capture acclimatory responses to global change stressors.","['Aichelman, Hannah E', 'Bove, Colleen B', 'Castillo, Karl D', 'Boulton, Jessica M', 'Knowlton, Alyssa C', 'Nieves, Olivia C', 'Ries, Justin B', 'Davies, Sarah W']",https://doi.pangaea.de/10.1594/PANGAEA.939041?format=textfile,2021,PANGAEA.939041,Aichelman_2021_939041
https://doi.pangaea.de/10.1594/PANGAEA.907717,"Seawater carbonate chemistry and mortality, abnormality, morphology, respiration of Heliocidaris crassispi","['Animalia', 'Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Echinodermata', 'Growth/Morphology', 'Heliocidaris crassispi', 'Inorganic toxins', 'Laboratory experiment', 'Mortality/Survival', 'North Pacific', 'Pelagos', 'Respiration', 'Single species', 'Temperate', 'Zooplankton']","Metallic pollution is of particular concern in coastal cities. In the Asian megacity of Hong Kong, despite water qualities have improved over the past decade, some local zones are still particularly affected and could represent sinks for remobilization of labile toxic species such as copper. Ocean acidification is expected to increase the fraction of the most toxic form of copper (Cu2+) by 2.3-folds by 2100 (pH =7.7), increasing its bioavailability to marine organisms. Multiple stressors are likely to exert concomitant effects (additive, synergic or antagonist) on marine organisms.
Here, we tested the hypothesis that copper contaminated waters are more toxic to sea urchin larvae under future pH conditions. We exposed sea urchin embryos and larvae to two low-pH and two copper treatments (0.1 and 1.0 μM) in three separate experiments. Over the short time typically used for toxicity tests (up to 4-arm plutei, i.e. 3 days), larvae of the sea urchin Heliocidaris crassispina were robust and survived the copper levels present in Hong Kong waters today (≤0.19 μM) as well as the average pH projected for 2100. We, however, observed significant mortality with lowering pH in the longer, single-stressor experiment (Expt A: 8-arm plutei, i.e. 9 days). Abnormality and arm asymmetry were significantly increased by pH or/and by copper presence (depending on the experiment and copper level). Body size (d3; but not body growth rates in Expt A) was significantly reduced by both lowered pH and added copper. Larval respiration (Expt A) was doubled by a decrease at pHT from 8.0 to 7.3 on d6. In Expt B1.0 and B0.1, larval morphology (relative arm lengths and stomach volume) were affected by at least one of the two investigated factors.
Although the larvae appeared robust, these sub-lethal effects may have indirect consequences on feeding, swimming and ultimately survival. The complex relationship between pH and metal speciation/uptake is not well-characterized and further investigations are urgently needed to detangle the mechanisms involved and to identify possible caveats in routinely used toxicity tests.","['Dorey, Narimane', 'Maboloc, Elizaldy', 'Chan, Kit Yu Karen']",https://doi.pangaea.de/10.1594/PANGAEA.907717?format=textfile,2018,PANGAEA.907717,Dorey_2018_907717
https://doi.pangaea.de/10.1594/PANGAEA.820375,"Growth, respiration and photophysiology of coral massive Porites spp. in the experiment of Moorea","['Animalia', 'Benthic animals', 'Benthos', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Porites sp.', 'Primary production/Photosynthesis', 'Respiration', 'Single species', 'South Pacific', 'Tropical']","I tested the hypothesis that high pCO2 (76.6 Pa and 87.2 Pa vs. 42.9 Pa) has no effect on the metabolism of juvenile massive Porites spp. after 11 days at 28 °C and 545 µmol quanta/m**2/s. The response was assessed as aerobic dark respiration, skeletal weight (i.e., calcification), biomass, and chlorophyll fluorescence. Corals were collected from the shallow (3-4 m) back reef of Moorea, French Polynesia (17°28.614'S, 149°48.917'W), and experiments conducted during April and May 2011. An increase in pCO2 to 76.6 Pa had no effect on any dependent variable, but 87.2 Pa pCO2 reduced area-normalized (but not biomass-normalized) respiration 36 %, as well as maximum photochemical efficiency (Fv/Fm) of open RCIIs and effective photochemical efficiency of RCIIs in actinic light (Delta F/F'm ); neither biomass, calcification, nor the energy expenditure coincident with calcification (J/g) was effected. These results do not support the hypothesis that high pCO2 reduces coral calcification through increased metabolic costs and, instead, suggest that high pCO2 causes metabolic depression and photochemical impairment similar to that associated with bleaching. Evidence of a pCO2 threshold between 76.6 and 87.2 Pa for inhibitory effects on respiration and photochemistry deserves further attention as it might signal the presence of unpredictable effects of rising pCO2.","['Edmunds, Peter J']",https://doi.pangaea.de/10.1594/PANGAEA.820375?format=textfile,2012,PANGAEA.820375,Edmunds_2012_820375
https://doi.pangaea.de/10.1594/PANGAEA.950895,Seawater carbonate chemistry and the Gd bioaccumulation and oxidative stress-related responses of the surf clam Spisula solida,"['Animalia', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Inorganic toxins', 'Laboratory experiment', 'Mollusca', 'North Atlantic', 'Other metabolic rates', 'Single species', 'Spisula solida', 'Temperate', 'Temperature']","Humans have exhaustively combusted fossil fuels, and released pollutants into the environment, at continuously faster rates resulting in global average temperature increase and seawater pH decrease. Climate change is forecasted to exacerbate the effects of pollutants such as the emergent rare earth elements. Therefore, the objective of this study was to assess the combined effects of rising temperature (delta = + 4 °C) and decreasing pH (delta = − 0.4 pH units) on the bioaccumulation and elimination of gadolinium (Gd) in the bioindicator bivalve species Spisula solida (Surf clam). We exposed surf clams to 10 µg/L of GdCl3 for seven days, under warming, acidification, and their combination, followed by a depuration phase lasting for another 7 days and investigated the Gd bioaccumulation and oxidative stress-related responses after 1, 3 and 7 days of exposure and the elimination phase. Gadolinium accumulated after just one day with values reaching the highest after 7 days. Gadolinium was not eliminated after 7 days, and elimination is further hampered under climate change scenarios. Warming and acidification, and their interaction did not significantly impact Gd concentration. However, there was a significant interaction on clam's biochemical response. The augmented total antioxidant capacity and lipid peroxidation values show that the significant impacts of Gd on the oxidative stress response are enhanced under warming while the increased superoxide dismutase and catalase values demonstrate the combined impact of Gd, warming & acidification. Ultimately, lipid damage was greater in clams exposed to warming & Gd, which emphasizes the enhanced toxic effects of Gd in a changing ocean.","['Figueiredo, Catia', 'Grilo, Tiago F', 'Oliveira, Rui', 'Ferreira, Ines Joao', 'Lopes, C', 'Brito, Pedro', 'Ré, P', 'Caetano, Miguel', 'Diniz, Mário', 'Raimundo, Joana']",https://doi.pangaea.de/10.1594/PANGAEA.950895?format=textfile,2022,PANGAEA.950895,Figueiredo_2022_950895
https://doi.pangaea.de/10.1594/PANGAEA.959540,"Seawater carbonate chemistry and physiology of the sea-bob shrimp Xiphopenaeus kroyeri (Decapoda, Penaeidae)","['Animalia', 'Arthropoda', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Laboratory experiment', 'North Atlantic', 'Other metabolic rates', 'Other studied parameter or process', 'Respiration', 'Single species', 'Temperate', 'Temperature', 'Xiphopenaeus kroyeri']","Climate changes are altering the chemistry of the oceans, and knowing their effects on the biology of animals is urgent. Since the physiological responses of crustaceans may be different given the seasons of the year, this work evaluated the synergistic effect of ocean acidification and seasonality on the physiology of the sea-bob shrimp, Xiphopenaeus kroyeri. Experimental groups were exposed for 5 days to two levels of pH, representing present-day mean ambient conditions (pH 8.0) and distant-future conditions (pH 7.3) during the summer and winter. Metabolism, nitrogen excretion, energy type and storage were determined, respectively, by oxygen consumption, ammonia excretion, atomic ratio O/N and hepatosomatic index. The reduction of pH resulted in a decrease of about 30% in the X. kroyeri metabolism during the summer and winter. Nitrogen excretion (reduction of 40%) and hepatosomatic index (increase of 120%) showed to be altered in animals exposed to reduced pH only throughout summer. Regardless of pH and seasons of the year, animals use mainly proteins as energy substrate and they do not show mortality. The increase of the hepatosomatic index, indicator of the accumulation of energy reserves, associated with metabolism reduction, suggests the suppression of activities that demand energy expenditure. The consequences of the physiological alterations observed may include decreases in growth and reproduction rate and displacement of populations to more appropriate conditions. The results might be associated with a set of factors resulting from the exposure to reduced pH, the synergy between pH and temperature, but also with a pattern of different physiological responses that may occur according to seasonality.","['Augusto, Alessandra', 'Ramaglia, Andressa C', 'Mantoan, Paulo V']",https://doi.pangaea.de/10.1594/PANGAEA.959540?format=textfile,2018,PANGAEA.959540,Augusto_2018_959540
